gene	betweenness_norm	eigenvector_norm	betweenness_tumor	eigenvector_tumor	diff_betweenness	diff_eigenvector	rank_bet	rank_eig	ensemble_score	final_rank	delta_betweenness	delta_eigenvector
WDR1	1984.0	0.014308	442.0	0.015408	1542.0	0.0011000000000000003	0.971875	0.9069754464285714	0.8814667619977679	344	-1542.0	0.0011000000000000003
CDC73	751.5	0.029823	434.5	0.027359	317.0	0.0024639999999999974	0.9055803571428571	0.9733258928571429	0.8814248096699617	345	-317.0	-0.0024639999999999974
S100A6	205.5	0.007985	1254.0	0.00677	1048.5	0.0012150000000000008	0.9595982142857142	0.9182477678571429	0.8811489183075574	346	1048.5	-0.0012150000000000008
CDK12	998.5	0.015929	586.0	0.014079	412.5	0.0018499999999999992	0.9204241071428572	0.9571428571428572	0.8809773596938776	347	-412.5	-0.0018499999999999992
CUL9	798.0	0.004967	37.0	0.006285	761.0	0.0013179999999999997	0.9494419642857143	0.9276785714285715	0.8807769650829081	348	-761.0	0.0013179999999999997
ACACA	461.0	0.02926	1141.5	0.027873	680.5	0.0013870000000000028	0.9449776785714286	0.93203125	0.8807487269810268	349	680.5	-0.0013870000000000028
GABPA	583.5	0.007373	4832.5	0.006457	4249.0	0.0009160000000000001	0.9931919642857143	0.8863839285714286	0.8803493951291455	350	4249.0	-0.0009160000000000001
DTNA	1662.0	0.006747	107.0	0.007832	1555.0	0.001085	0.9723214285714286	0.9051897321428571	0.8801353734853317	351	-1555.0	0.001085
COMTD1	64.0	0.007077	781.0	0.005731	717.0	0.001346	0.946875	0.9293526785714286	0.8799808175223215	352	717.0	-0.001346
CYB5A	422.0	0.004935	12.0	0.006736	410.0	0.0018009999999999996	0.9203125	0.9556919642857142	0.8795352608816963	353	-410.0	0.0018009999999999996
SSSCA1	3446.5	0.011181	11150.5	0.010299	7704.0	0.0008819999999999991	0.9977678571428571	0.88125	0.8792829241071428	354	7704.0	-0.0008819999999999991
RHBDD1	956.5	0.008948	2940.5	0.007927	1984.0	0.0010209999999999993	0.9786830357142857	0.8983258928571428	0.8791763118821747	355	1984.0	-0.0010209999999999993
XRN2	192.0	0.029329	442.5	0.025997	250.5	0.0033320000000000016	0.8916852678571429	0.9859375	0.8791459437779018	356	250.5	-0.0033320000000000016
PRPF4B	89.0	0.026072	314.5	0.021371	225.5	0.004701	0.8840401785714286	0.9939732142857143	0.8787122578523597	357	225.5	-0.004701
HTT	700.833333	0.014589	88.5	0.01599	612.333333	0.0014010000000000012	0.9412946428571428	0.9332589285714286	0.8784716298628826	358	-612.333333	0.0014010000000000012
RING1	71.0	0.01229	419.0	0.010233	348.0	0.002057	0.9111049107142857	0.9641741071428571	0.878463763801419	359	348.0	-0.002057
RHOQ	619.5	0.012455	46.0	0.013919	573.5	0.001464	0.9380022321428572	0.9364397321428571	0.8783825590172593	360	-573.5	0.001464
STAU1	586.0	0.083951	792.5	0.073612	206.5	0.010339000000000001	0.8780133928571429	0.9997767857142857	0.8778174077248087	361	206.5	-0.010339000000000001
ATP5O	1455.0	0.020978	852.166667	0.019576	602.833333	0.0014020000000000005	0.9404017857142857	0.9333705357142857	0.8777433185188138	362	-602.833333	-0.0014020000000000005
SLK	70.5	0.013039	463.0	0.011245	392.5	0.0017940000000000005	0.9185267857142857	0.95546875	0.8776236397879464	363	392.5	-0.0017940000000000005
TMOD3	464.5	0.019123	697.833333	0.015227	233.33333300000004	0.003896000000000002	0.8861607142857143	0.9902901785714285	0.8775562519929847	364	233.33333300000004	-0.003896000000000002
VTN	414.0	0.010067	47.0	0.011964	367.0	0.0018970000000000011	0.9146205357142857	0.959375	0.8774640764508929	365	-367.0	0.0018970000000000011
TUBA1A	7419.166667	0.029219	7034.833333	0.031056	384.33333400000083	0.0018370000000000018	0.9170758928571429	0.9566964285714286	0.8773632314253826	366	-384.33333400000083	0.0018370000000000018
LGALS9	104.5	0.03277	617.0	0.031269	512.5	0.0015010000000000023	0.9339285714285714	0.9390625	0.8770172991071429	367	512.5	-0.0015010000000000023
A2M	2838.5	0.006897	6923.5	0.007795	4085.0	0.0008979999999999995	0.9922991071428572	0.8837611607142857	0.8769554107043208	368	4085.0	0.0008979999999999995
SPOP	452.5	0.025131	44.5	0.026887	408.0	0.0017560000000000006	0.9199776785714285	0.953125	0.8768537248883929	369	-408.0	0.0017560000000000006
PSMD10	528.0	0.011338	0.0	0.012816	528.0	0.0014779999999999984	0.9345982142857143	0.9376116071428572	0.876290133729273	370	-528.0	0.0014779999999999984
HIF1AN	478.5	0.011788	53.0	0.013482	425.5	0.0016939999999999993	0.9227120535714286	0.9495535714285714	0.8761645258689413	371	-425.5	0.0016939999999999993
LDHA	373.0	0.027854	100.0	0.030475	273.0	0.0026209999999999983	0.8969866071428572	0.9764508928571428	0.8758633734255421	372	-273.0	0.0026209999999999983
EIF4A1	282.833333	0.027488	21.0	0.030241	261.833333	0.002753000000000002	0.8946428571428572	0.9784598214285715	0.875372090242347	373	-261.833333	0.002753000000000002
PAF1	171.0	0.017323	564.0	0.015579	393.0	0.0017440000000000008	0.9188616071428571	0.9524553571428571	0.8751746601961097	374	393.0	-0.0017440000000000008
RPS6KA1	488.5	0.010129	31.5	0.011698	457.0	0.0015689999999999992	0.9270089285714286	0.9433035714285715	0.8744508330676021	375	-457.0	0.0015689999999999992
GRN	1083.0	0.009992	271.0	0.011216	812.0	0.0012240000000000011	0.9513392857142857	0.9189732142857143	0.8742553212691327	376	-812.0	0.0012240000000000011
KPNA6	708.0	0.014274	1094.5	0.012531	386.5	0.0017429999999999998	0.9177455357142857	0.9522321428571429	0.8739067980707909	377	386.5	-0.0017429999999999998
SEC61A1	722.333333	0.016438	126.333333	0.017792	596.0	0.0013539999999999976	0.9397321428571429	0.9297991071428572	0.8737621073820154	378	-596.0	0.0013539999999999976
YWHAZ	989.5	0.048413	764.5	0.052064	225.0	0.0036510000000000015	0.8838727678571429	0.9885044642857143	0.8737121768873565	379	-225.0	0.0036510000000000015
SLC12A2	653.0	0.01194	61.5	0.013298	591.5	0.0013580000000000016	0.9393973214285715	0.9300223214285714	0.873660477618782	380	-591.5	0.0013580000000000016
YWHAG	3145.0	0.043412	1295.5	0.042432	1849.5	0.0009800000000000017	0.9764508928571428	0.8941964285714286	0.8731389010682398	381	-1849.5	-0.0009800000000000017
RAB7A	248.0	0.034854	34.5	0.038861	213.5	0.004006999999999997	0.8802455357142858	0.9912946428571429	0.8725826839524873	382	-213.5	0.004006999999999997
CLUAP1	340.5	0.006159	3.0	0.008093	337.5	0.001933999999999999	0.9083147321428572	0.9606026785714286	0.8725295646823182	383	-337.5	0.001933999999999999
SCYL2	119.0	0.014113	627.0	0.012688	508.0	0.001425000000000001	0.9333705357142857	0.9347098214285714	0.87243060676419	384	508.0	-0.001425000000000001
ACIN1	415.5	0.023831	56.0	0.025613	359.5	0.0017819999999999989	0.9137276785714286	0.9545758928571428	0.8722224146006058	385	-359.5	0.0017819999999999989
RAB25	778.5	0.007213	17.0	0.008432	761.5	0.0012190000000000005	0.9495535714285714	0.9184151785714286	0.8720844128667092	386	-761.5	0.0012190000000000005
EPHA2	982.5	0.025431	2260.5	0.02437	1278.0	0.0010609999999999994	0.96640625	0.9021205357142857	0.8718149239676339	387	1278.0	-0.0010609999999999994
CXADR	177.0	0.0139	949.5	0.012695	772.5	0.0012049999999999995	0.9501116071428571	0.9175223214285714	0.8717486074019452	388	772.5	-0.0012049999999999995
EFTUD2	269.0	0.08666	60.0	0.090802	209.0	0.004141999999999993	0.8787388392857143	0.9918526785714286	0.8715794715102838	389	-209.0	0.004141999999999993
C21orf33	3834.333333	0.012467	549.5	0.011591	3284.833333	0.000876	0.9892857142857143	0.8806919642857143	0.8712559789540817	390	-3284.833333	-0.000876
MBD3	721.0	0.01589	1138.5	0.014277	417.5	0.0016130000000000016	0.92109375	0.9456473214285714	0.8710298374720983	391	417.5	-0.0016130000000000016
EXOSC5	1677.166667	0.009729	2236.0	0.00838	558.833333	0.0013489999999999995	0.9369419642857143	0.9294642857142857	0.8708540935905613	392	558.833333	-0.0013489999999999995
PVRL2	1060.0	0.006438	213.0	0.00759	847.0	0.0011520000000000002	0.95390625	0.9127790178571429	0.8707056100027901	393	-847.0	0.0011520000000000002
AP2A1	353.333333	0.022309	24.5	0.024235	328.833333	0.0019260000000000006	0.9069196428571429	0.9600446428571429	0.8706833446269133	394	-328.833333	0.0019260000000000006
ATM	1211.5	0.015722	1748.0	0.014345	536.5	0.0013769999999999998	0.93515625	0.9310267857142858	0.8706555175781251	395	536.5	-0.0013769999999999998
HIST1H1D	489.5	0.023057	106.5	0.02475	383.0	0.001693	0.9168526785714286	0.9494419642857143	0.8704984081034758	396	-383.0	0.001693
AKAP9	140.5	0.013742	419.5	0.011518	279.0	0.0022240000000000003	0.8982142857142857	0.9688616071428572	0.8702453364158164	397	279.0	-0.0022240000000000003
PSMB6	1045.0	0.016061	468.0	0.014744	577.0	0.0013169999999999987	0.93828125	0.9274553571428571	0.8702139718191964	398	-577.0	-0.0013169999999999987
SEC23IP	174.5	0.015438	664.0	0.014028	489.5	0.0014099999999999998	0.9310825892857143	0.9340401785714286	0.8696685479611768	399	489.5	-0.0014099999999999998
ABI2	1508.0	0.009215	745.0	0.01039	763.0	0.0011750000000000007	0.9496651785714286	0.9152901785714286	0.8692192108777105	400	-763.0	0.0011750000000000007
H3F3A	827.0	0.040064	242.5	0.041344	584.5	0.0012799999999999964	0.9389508928571428	0.9248883928571429	0.8684247822664222	401	-584.5	0.0012799999999999964
SLC25A12	628.5	0.013286	26.5	0.014553	602.0	0.0012670000000000008	0.9402901785714286	0.9235491071428571	0.8684041548748406	402	-602.0	0.0012670000000000008
CYB5B	392.5	0.010789	21.5	0.012454	371.0	0.0016649999999999998	0.9152901785714286	0.9486607142857143	0.8682998345822704	403	-371.0	0.0016649999999999998
DYNC1LI1	1224.5	0.015017	14.0	0.016043	1210.5	0.0010260000000000009	0.9647321428571428	0.8992745535714286	0.8675590670838648	404	-1210.5	0.0010260000000000009
COPS4	305.5	0.012667	7.0	0.014642	298.5	0.001975000000000001	0.9012834821428571	0.9619419642857143	0.8669824031907686	405	-298.5	0.001975000000000001
MEOX2	4894.833333	0.010268	4006.5	0.011369	888.3333329999996	0.0011010000000000013	0.95546875	0.9073102678571429	0.8669066074916294	406	-888.3333329999996	0.0011010000000000013
ANKRD11	627.0	0.007702	67.0	0.008983	560.0	0.001281	0.9370535714285714	0.9251116071428571	0.8668791354432397	407	-560.0	0.001281
PPIE	197.5	0.017975	438.0	0.015441	240.5	0.0025340000000000015	0.8888392857142857	0.9752232142857142	0.866816705197704	408	240.5	-0.0025340000000000015
HIST2H2AA3	1392.5	0.009183	95.0	0.010181	1297.5	0.0009980000000000006	0.9672991071428572	0.8960379464285714	0.8667367055464764	409	-1297.5	0.0009980000000000006
SLC15A3	410.833333	0.010268	77.5	0.012057	333.333333	0.0017890000000000007	0.9072544642857143	0.9550223214285715	0.8664482646085778	410	-333.333333	0.0017890000000000007
CMBL	594.0	0.008438	29.0	0.009708	565.0	0.0012700000000000003	0.9373883928571428	0.9237723214285715	0.8659334517498406	411	-565.0	0.0012700000000000003
HNRNPD	497.0	0.042165	287.5	0.045323	209.5	0.003158000000000001	0.8790178571428572	0.984375	0.8652832031250001	412	-209.5	0.003158000000000001
HERC5	502.0	0.01574	81.5	0.017239	420.5	0.0014990000000000003	0.9216517857142857	0.9388392857142858	0.865282904177296	413	-420.5	0.0014990000000000003
MRPL27	627.5	0.006728	1704.166667	0.005691	1076.666667	0.0010369999999999997	0.9606026785714286	0.9	0.8645424107142857	414	1076.666667	-0.0010369999999999997
YTHDF1	248.0	0.027579	9.0	0.02998	239.0	0.0024010000000000004	0.8884486607142857	0.9720982142857143	0.8636593565648917	415	-239.0	0.0024010000000000004
CDK2	145.5	0.042648	485.0	0.040941	339.5	0.0017070000000000002	0.908984375	0.9500558035714286	0.8635858808244977	416	339.5	-0.0017070000000000002
PBRM1	5070.5	0.014116	5892.0	0.013028	821.5	0.0010880000000000004	0.9521205357142857	0.9059151785714286	0.8625404451331313	417	821.5	-0.0010880000000000004
MRPL38	1093.5	0.011277	3184.0	0.010407	2090.5	0.000870000000000001	0.9800223214285714	0.8799107142857143	0.8623321408641581	418	2090.5	-0.000870000000000001
ATP2A1	379.5	0.013548	24.5	0.01514	355.0	0.0015920000000000014	0.912890625	0.9442522321428571	0.8619990103585379	419	-355.0	0.0015920000000000014
GATAD2B	204.5	0.015965	649.5	0.014585	445.0	0.0013799999999999993	0.9253348214285714	0.9311941964285714	0.8616664154675541	420	445.0	-0.0013799999999999993
TSNAX	461.5	0.010138	10.0	0.011501	451.5	0.0013630000000000014	0.9261160714285714	0.9302455357142857	0.8615153409996811	421	-451.5	0.0013630000000000014
AP2M1	3801.5	0.024469	3020.0	0.023374	781.5	0.0010950000000000022	0.9503348214285714	0.9064732142857143	0.8614530602279974	422	-781.5	-0.0010950000000000022
HERC2	1161.0	0.018159	1737.333333	0.016947	576.333333	0.0012120000000000013	0.9381696428571429	0.9178013392857143	0.861053354691486	423	576.333333	-0.0012120000000000013
NLRP6	301.5	0.015503	116.0	0.019295	185.5	0.0037920000000000002	0.8696986607142857	0.9896205357142858	0.8606716545260683	424	-185.5	0.0037920000000000002
EIF3E	380.5	0.023356	148.5	0.025737	232.0	0.002381000000000001	0.8858816964285714	0.9712053571428572	0.8603730493662308	425	-232.0	0.002381000000000001
CAV1	5089.0	0.026529	9894.333333	0.027304	4805.3333330000005	0.0007749999999999979	0.9939732142857143	0.8655133928571429	0.8602971291055486	426	4805.3333330000005	0.0007749999999999979
MPRIP	614.0	0.013873	56.5	0.015088	557.5	0.0012150000000000008	0.93671875	0.9182477678571429	0.8601399012974331	427	-557.5	0.0012150000000000008
CCT5	259.0	0.03031	62.5	0.033384	196.5	0.003073999999999997	0.8739397321428571	0.9833705357142857	0.8594065825793208	428	-196.5	0.003073999999999997
RABGAP1	455.5	0.006406	66.0	0.007862	389.5	0.001455999999999999	0.9180803571428572	0.9358258928571429	0.8591633699378189	429	-389.5	0.001455999999999999
NUP205	246.5	0.018648	592.0	0.017076	345.5	0.0015720000000000005	0.9104910714285714	0.9434151785714285	0.858971096739477	430	345.5	-0.0015720000000000005
IARS	213.5	0.030262	393.5	0.02635	180.0	0.003912000000000002	0.8671875	0.9905133928571429	0.8589608328683036	431	180.0	-0.003912000000000002
DES	1738.0	0.00739	757.0	0.00639	981.0	0.001	0.9582589285714286	0.8963169642857143	0.858903733856824	432	-981.0	-0.001
ARF4	412.5	0.019145	63.5	0.020695	349.0	0.0015500000000000028	0.9113839285714286	0.9421875	0.8586945452008928	433	-349.0	0.0015500000000000028
USP11	524.166667	0.029263	783.5	0.03119	259.33333300000004	0.0019269999999999982	0.8938616071428571	0.96015625	0.858246808733259	434	259.33333300000004	0.0019269999999999982
TACO1	361.5	0.010425	662.0	0.008697	300.5	0.0017280000000000004	0.9016741071428571	0.9515625	0.857999267578125	435	300.5	-0.0017280000000000004
USO1	53.5	0.015616	335.0	0.013855	281.5	0.0017610000000000004	0.89921875	0.9535714285714286	0.8574693080357143	436	281.5	-0.0017610000000000004
TSSC4	209.5	0.006243	1485.5	0.00532	1276.0	0.0009230000000000002	0.9662946428571428	0.8872767857142857	0.8573708047672194	437	1276.0	-0.0009230000000000002
ARL6IP4	318.0	0.008844	1048.0	0.007769	730.0	0.0010749999999999996	0.94765625	0.903515625	0.8562222290039063	438	730.0	-0.0010749999999999996
TPM2	450.5	0.010863	891.5	0.009574	441.0	0.0012890000000000002	0.9249441964285714	0.9256696428571428	0.8561927639708227	439	441.0	-0.0012890000000000002
FOXP1	344.0	0.012995	33.0	0.014617	311.0	0.0016220000000000002	0.9042410714285715	0.9462053571428571	0.8555977459343113	440	-311.0	0.0016220000000000002
DNAJC7	3153.5	0.021589	326.0	0.022374	2827.5	0.000785000000000001	0.9863839285714285	0.8669642857142857	0.8551596380739795	441	-2827.5	0.000785000000000001
MSX2	526.5	0.009148	68.0	0.010398	458.5	0.0012499999999999994	0.9272879464285714	0.9216517857142857	0.8546365916972257	442	-458.5	0.0012499999999999994
AGRN	332.5	0.014689	35.0	0.016345	297.5	0.0016559999999999978	0.9011160714285714	0.9481026785714286	0.8543505610251914	443	-297.5	0.0016559999999999978
BRCA2	618.5	0.012992	1340.5	0.011932	722.0	0.0010600000000000002	0.9470982142857143	0.9020089285714286	0.8542910455197704	444	722.0	-0.0010600000000000002
C11orf30	92.5	0.006202	2218.5	0.005395	2126.0	0.0008070000000000004	0.9803571428571428	0.8712611607142857	0.854147102200255	445	2126.0	-0.0008070000000000004
KBTBD7	239.0	0.005628	885.0	0.004542	646.0	0.0010860000000000002	0.9430803571428571	0.9056361607142858	0.8540876738879145	446	646.0	-0.0010860000000000002
SUMO1	1879.5	0.012477	74.5	0.0133	1805.0	0.0008229999999999991	0.9754464285714286	0.8743303571428571	0.8528624242665817	447	-1805.0	0.0008229999999999991
KPNA2	94.0	0.039375	361.0	0.037644	267.0	0.0017310000000000034	0.8957589285714286	0.9517857142857142	0.8525705516581632	448	267.0	-0.0017310000000000034
SMARCAD1	271.0	0.013493	2226.0	0.012685	1955.0	0.0008079999999999997	0.9780133928571428	0.8716517857142857	0.8524871203364158	449	1955.0	-0.0008079999999999997
CCDC12	171.5	0.005731	1002.0	0.004751	830.5	0.00098	0.9530133928571428	0.8940848214285714	0.8520748091717155	450	830.5	-0.00098
C16orf72	966.0	0.030801	1384.833333	0.029522	418.83333300000004	0.0012789999999999989	0.9213169642857143	0.9247209821428571	0.8519611280791614	451	418.83333300000004	-0.0012789999999999989
RAC2	867.5	0.022028	667.5	0.024468	200.0	0.002440000000000001	0.8752790178571429	0.9729910714285714	0.8516386693837692	452	-200.0	0.002440000000000001
NDUFA13	790.5	0.007925	6873.833333	0.007199	6083.333333	0.0007260000000000001	0.9958705357142857	0.8550223214285714	0.8514915372887436	453	6083.333333	-0.0007260000000000001
CFTR	7261.5	0.056246	8810.333333	0.05541	1548.8333330000005	0.0008359999999999965	0.9719866071428571	0.8760044642857143	0.8514646070830676	454	1548.8333330000005	-0.0008359999999999965
KLC1	294.0	0.01606	20.0	0.01774	274.0	0.0016799999999999975	0.8972098214285714	0.9489955357142857	0.8514481151347257	455	-274.0	0.0016799999999999975
ACTB	5728.166667	0.048944	4582.5	0.049842	1145.6666670000004	0.000897999999999996	0.9630580357142857	0.88359375	0.8509520612444196	456	-1145.6666670000004	0.000897999999999996
VDAC3	271.0	0.019754	99.0	0.022979	172.0	0.0032249999999999987	0.8637276785714286	0.9849330357142857	0.85071392448581	457	-172.0	0.0032249999999999987
KHDRBS1	248.0	0.029683	21.0	0.031655	227.0	0.0019720000000000015	0.8846540178571428	0.9616071428571429	0.850689622528699	458	-227.0	0.0019720000000000015
LCOR	563.0	0.008055	1939.0	0.007208	1376.0	0.0008469999999999997	0.9693080357142857	0.8774553571428572	0.8505245286591199	459	1376.0	-0.0008469999999999997
VAV1	2351.5	0.00696	634.5	0.007773	1717.0	0.0008130000000000004	0.9745535714285715	0.872265625	0.850069580078125	460	-1717.0	0.0008130000000000004
TFAM	997.5	0.020364	684.5	0.018861	313.0	0.0015030000000000009	0.9047433035714286	0.9392857142857143	0.8498124601403062	461	-313.0	-0.0015030000000000009
PMPCA	486.5	0.012386	1017.0	0.011275	530.5	0.0011109999999999991	0.9348214285714286	0.9083705357142857	0.8491642418686225	462	530.5	-0.0011109999999999991
PRKAR2A	1215.0	0.014911	1940.0	0.01391	725.0	0.0010010000000000002	0.9472098214285715	0.8964285714285715	0.8491059470663266	463	725.0	-0.0010010000000000002
RECQL	3775.0	0.018551	2833.5	0.017634	941.5	0.0009170000000000011	0.95703125	0.88671875	0.8486175537109375	464	-941.5	-0.0009170000000000011
NUFIP1	819.0	0.00495	9.0	0.005911	810.0	0.0009609999999999992	0.9511160714285715	0.8921875	0.8485738699776786	465	-810.0	0.0009609999999999992
APC	1745.5	0.014877	498.5	0.014025	1247.0	0.0008520000000000003	0.9657924107142857	0.8783482142857143	0.848302039321588	466	-1247.0	-0.0008520000000000003
FMR1	642.0	0.021173	173.0	0.020008	469.0	0.0011649999999999994	0.9282366071428572	0.9137276785714286	0.848155480209662	467	-469.0	-0.0011649999999999994
FUS	382.5	0.05303	571.5	0.050553	189.0	0.002477	0.8709263392857143	0.9737165178571429	0.8480353623993543	468	189.0	-0.002477
TRIM24	721.0	0.019039	259.0	0.017871	462.0	0.001167999999999999	0.9275669642857143	0.9141741071428572	0.8479577013911034	469	-462.0	-0.001167999999999999
ZGPAT	147.0	0.007604	978.5	0.006666	831.5	0.0009379999999999996	0.9531808035714285	0.8893973214285714	0.8477564535335618	470	831.5	-0.0009379999999999996
CUL5	4204.5	0.027297	659.0	0.028026	3545.5	0.0007290000000000005	0.9904017857142857	0.8557477678571429	0.8475341174067283	471	-3545.5	0.0007290000000000005
USP34	7272.5	0.008431	6966.166667	0.006942	306.3333329999996	0.001488999999999999	0.903125	0.93828125	0.84738525390625	472	-306.3333329999996	-0.001488999999999999
WDR76	752.0	0.022573	196.0	0.023654	556.0	0.001081000000000002	0.9365513392857143	0.9044084821428572	0.847024975212253	473	-556.0	0.001081000000000002
EPB41L5	116.0	0.016209	391.0	0.014635	275.0	0.0015740000000000007	0.8974330357142857	0.9435267857142857	0.8467521075813137	474	275.0	-0.0015740000000000007
FYN	782.0	0.014736	555.0	0.016574	227.0	0.0018379999999999976	0.8846540178571428	0.9568080357142857	0.8464440731126435	475	-227.0	0.0018379999999999976
AURKB	1044.0	0.041765	587.0	0.040612	457.0	0.0011529999999999943	0.9270089285714286	0.9129464285714286	0.8463094905931123	476	-457.0	-0.0011529999999999943
NSD1	178.5	0.009557	574.5	0.008315	396.0	0.001242	0.9191964285714286	0.9206473214285714	0.846255729830995	477	396.0	-0.001242
PPAN	135.5	0.016508	321.0	0.01409	185.5	0.0024179999999999983	0.8696986607142857	0.9728794642857143	0.8461119671257175	478	185.5	-0.0024179999999999983
SMAD1	232.5	0.005712	572.5	0.004359	340.0	0.001353	0.9092075892857143	0.9296875	0.8452789306640626	479	340.0	-0.001353
C1orf35	379.5	0.01852	572.0	0.016322	192.5	0.0021979999999999986	0.8727678571428571	0.9676339285714286	0.8445197903380102	480	192.5	-0.0021979999999999986
RPS11	4506.666667	0.031477	4075.666667	0.030308	431.00000000000045	0.0011689999999999964	0.9236607142857143	0.9142857142857143	0.8444897959183674	481	-431.00000000000045	-0.0011689999999999964
TECR	1814.5	0.020773	100.5	0.021553	1714.0	0.0007799999999999994	0.9743303571428571	0.8661272321428571	0.8438940554249043	482	-1714.0	0.0007799999999999994
GFPT1	7357.5	0.016128	8917.0	0.015334	1559.5	0.0007939999999999996	0.9724330357142857	0.8678013392857142	0.84387869075853	483	1559.5	-0.0007939999999999996
EIF2AK2	466.0	0.019463	256.5	0.017557	209.5	0.0019060000000000014	0.8790178571428572	0.959765625	0.843651123046875	484	-209.5	-0.0019060000000000014
H2AFZ	48.5	0.020317	375.0	0.018949	326.5	0.0013680000000000012	0.9065848214285714	0.9305803571428571	0.8436500269052933	485	326.5	-0.0013680000000000012
ACAA2	272.5	0.008321	41.0	0.010061	231.5	0.0017400000000000002	0.8856026785714286	0.9521205357142857	0.8432004967514349	486	-231.5	0.0017400000000000002
CWC15	824.0	0.010048	208.5	0.009073	615.5	0.0009750000000000002	0.9415736607142857	0.8935825892857143	0.8413738297443001	487	-615.5	-0.0009750000000000002
RAC1	695.0	0.035028	203.0	0.036099	492.0	0.0010710000000000025	0.9314174107142857	0.9030133928571429	0.8410823962153221	488	-492.0	0.0010710000000000025
SKP2	176.5	0.011366	526.0	0.01011	349.5	0.0012560000000000002	0.9116629464285714	0.9222098214285714	0.8407445230289381	489	349.5	-0.0012560000000000002
SNX27	374.5	0.01635	738.5	0.01512	364.0	0.0012300000000000002	0.9142857142857143	0.91953125	0.8407142857142857	490	364.0	-0.0012300000000000002
NHP2	5681.5	0.009651	8645.5	0.008944	2964.0	0.0007069999999999993	0.9873883928571429	0.850390625	0.8396658325195312	491	2964.0	-0.0007069999999999993
TAF6L	30.0	0.008348	780.0	0.007444	750.0	0.0009039999999999994	0.9487723214285714	0.8844866071428571	0.8391764115314093	492	750.0	-0.0009039999999999994
TAX1BP1	1066.5	0.013608	361.5	0.014525	705.0	0.0009169999999999994	0.9465401785714286	0.8865513392857143	0.8391564630002392	493	-705.0	0.0009169999999999994
CCT8	291.0	0.036536	140.0	0.039647	151.0	0.0031110000000000027	0.8524553571428571	0.9839285714285714	0.838755181760204	494	-151.0	0.0031110000000000027
EIF4G1	352.0	0.033353	129.5	0.031653	222.5	0.0017000000000000001	0.8828683035714285	0.9496651785714286	0.838429285166215	495	-222.5	-0.0017000000000000001
RPSA	1185.5	0.033932	536.666667	0.033003	648.833333	0.0009289999999999993	0.9433035714285715	0.8886160714285715	0.838234713807398	496	-648.833333	-0.0009289999999999993
ITCH	3889.5	0.017661	4489.0	0.016702	599.5	0.000958999999999998	0.9399553571428572	0.8917410714285714	0.838196797273597	497	599.5	-0.000958999999999998
UBA2	585.5	0.01582	131.5	0.014738	454.0	0.0010820000000000014	0.9265625	0.9045758928571429	0.8381461007254465	498	-454.0	-0.0010820000000000014
POLR2A	596.5	0.027498	352.5	0.025958	244.0	0.0015400000000000032	0.8899553571428571	0.9416294642857143	0.83800818618463	499	-244.0	-0.0015400000000000032
CCDC124	4.0	0.012498	220.5	0.010783	216.5	0.0017150000000000012	0.8811941964285714	0.9507254464285714	0.8377737457898198	500	216.5	-0.0017150000000000012
ERGIC1	774.5	0.014526	77.0	0.015436	697.5	0.0009099999999999994	0.94609375	0.8853794642857142	0.8376519775390624	501	-697.5	0.0009099999999999994
COPS3	325.5	0.015714	0.0	0.016982	325.5	0.0012680000000000018	0.90625	0.9236607142857143	0.8370675223214286	502	-325.5	0.0012680000000000018
ATP5F1	751.0	0.015973	78.0	0.016888	673.0	0.0009149999999999991	0.9440848214285714	0.8861049107142858	0.8365581963986767	503	-673.0	0.0009149999999999991
DPYSL3	1481.5	0.005052	265.0	0.005835	1216.5	0.0007829999999999998	0.9650669642857143	0.8666294642857143	0.8363554662587691	504	-1216.5	0.0007829999999999998
MRPL23	2534.5	0.009812	2150.0	0.008668	384.5	0.0011439999999999992	0.9173549107142858	0.9114955357142858	0.8361649057816487	505	-384.5	-0.0011439999999999992
ATP5D	115.0	0.007656	1201.5	0.006851	1086.5	0.0008049999999999993	0.9607142857142857	0.8702008928571429	0.8360144292091837	506	1086.5	-0.0008049999999999993
PSME3	179.5	0.024448	334.0	0.021743	154.5	0.0027050000000000025	0.8543526785714286	0.9775669642857143	0.8351869544204401	507	154.5	-0.0027050000000000025
SMCHD1	1263.5	0.017322	208.0	0.016519	1055.5	0.0008030000000000016	0.9599330357142857	0.8697544642857142	0.8349060432278379	508	-1055.5	-0.0008030000000000016
FAM120A	395.0	0.023947	259.0	0.020228	136.0	0.003719	0.8438058035714285	0.9892857142857143	0.8347650271045919	509	-136.0	-0.003719
CLGN	1318.0	0.00669	25.0	0.007443	1293.0	0.0007530000000000002	0.9671875	0.862109375	0.8338214111328124	510	-1293.0	0.0007530000000000002
COG2	812.5	0.005134	2.0	0.005972	810.5	0.0008380000000000002	0.9512276785714285	0.8762276785714286	0.8334920205875319	511	-810.5	0.0008380000000000002
LCP1	301.0	0.005574	1.0	0.00685	300.0	0.0012760000000000002	0.9015625	0.9244419642857142	0.8334422084263393	512	-300.0	0.0012760000000000002
NEK9	296.0	0.007827	19.0	0.009155	277.0	0.0013279999999999993	0.8977120535714286	0.9283482142857142	0.8333893818757971	513	-277.0	0.0013279999999999993
